Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),Ra (mm/day),ndvi_modis,Latitude,Longitude,Station,relative_humidity
2003-07-14,0.0125244,27.6,20.9,24.2,24.25,24.2,4.0249280996903005,16.09695014156914,0.442432,20.8425,-156.3471,Cabaero Farms,0.6175999999999999
2003-07-15,0.0,27.4,20.6,24.0,24.0,24.0,4.033693121698322,16.089564177746357,0.442432,20.8425,-156.3471,Cabaero Farms,0.696986
2003-07-16,0.0,27.3,20.6,24.0,23.950000000000003,24.0,4.002002435571942,16.081843425476695,0.442432,20.8425,-156.3471,Cabaero Farms,0.673609
2003-07-17,0.0,27.4,20.7,24.0,24.049999999999997,24.0,3.9999950150921557,16.073776708285802,0.43232,20.8425,-156.3471,Cabaero Farms,0.643491
2003-07-18,0.560189,27.7,20.6,24.2,24.15,24.2,4.135200396192781,16.065352532327772,0.427361,20.8425,-156.3471,Cabaero Farms,0.5621309999999999
2003-07-19,8.05931,27.5,21.0,24.2,24.25,24.2,3.954451806099556,16.056559105640922,0.427361,20.8425,-156.3471,Cabaero Farms,0.6602549999999999
2003-07-20,0.752502,27.4,21.0,24.2,24.2,24.2,3.9216729094068796,16.04738435805501,0.429289,20.8425,-156.3471,Cabaero Farms,0.7108369999999999
2003-07-21,0.0,27.1,20.5,23.8,23.8,23.8,3.942197334310743,16.037815961733294,0.440061,20.8425,-156.3471,Cabaero Farms,0.629927
2003-07-22,0.0,27.0,20.2,23.6,23.6,23.6,3.9797672012710223,16.027841352331233,0.428843,20.8425,-156.3471,Cabaero Farms,0.610756
2003-07-23,0.0,26.8,20.2,23.5,23.5,23.5,3.9087974961422858,16.017447750752574,0.417007,20.8425,-156.3471,Cabaero Farms,0.658175
2003-07-24,0.115668,27.3,20.7,24.0,24.0,24.0,3.9534457135832253,16.006622185481795,0.403945,20.8425,-156.3471,Cabaero Farms,0.679615
2003-07-25,0.349736,27.8,21.6,24.7,24.700000000000003,24.7,3.8931971738619846,15.995351515470734,0.403945,20.8425,-156.3471,Cabaero Farms,0.7410680000000001
2003-07-26,0.0150472,27.6,22.0,24.8,24.8,24.8,3.7060106347152866,15.983622453555594,,20.8425,-156.3471,Cabaero Farms,0.7128279999999999
2003-07-27,0.201839,28.1,21.6,24.8,24.85,24.8,3.989676541205331,15.971421590379004,0.401276,20.8425,-156.3471,Cabaero Farms,0.711375
2003-07-28,0.0,28.0,21.3,24.6,24.65,24.6,4.028371998964143,15.958735418790608,0.393939,20.8425,-156.3471,Cabaero Farms,0.7360070000000001
2003-07-29,0.00529716,27.6,21.1,24.4,24.35,24.4,3.9458128132208756,15.945550358697782,0.399876,20.8425,-156.3471,Cabaero Farms,0.62624
2003-07-30,0.000332773,27.8,20.7,24.2,24.25,24.2,4.100837737922905,15.931852782337002,0.399876,20.8425,-156.3471,Cabaero Farms,0.578089
2003-07-31,0.0895496,27.3,20.2,23.8,23.75,23.8,4.058155836331772,15.917629039934656,0.385188,20.8425,-156.3471,Cabaero Farms,0.601399
2003-08-01,0.807985,27.3,20.0,23.6,23.65,23.6,4.091334543464983,15.902865485724837,0.385188,20.8425,-156.3471,Cabaero Farms,0.616637
2003-08-02,0.895213,26.8,19.5,23.2,23.15,23.2,4.047902210587438,15.887548504290146,0.386056,20.8425,-156.3471,Cabaero Farms,0.624192
2003-08-03,0.00363045,26.8,20.3,23.6,23.55,23.6,3.8530738334365,15.871664537190366,0.399876,20.8425,-156.3471,Cabaero Farms,0.632664
2003-08-04,0.0234766,28.0,19.2,23.6,23.6,23.6,4.478589327927922,15.855200109842198,0.407995,20.8425,-156.3471,Cabaero Farms,0.620565
2003-08-05,0.162424,28.0,20.5,24.2,24.25,24.2,4.189980353860629,15.838141858612454,0.40358,20.8425,-156.3471,Cabaero Farms,0.66411
2003-08-06,0.0965837,28.4,21.2,24.8,24.799999999999997,24.8,4.1593287201252656,15.82047655808548,0.400589,20.8425,-156.3471,Cabaero Farms,0.651846
2003-08-07,0.067398,27.7,21.2,24.4,24.45,24.4,3.910337800072633,15.80219114846474,0.397394,20.8425,-156.3471,Cabaero Farms,0.631378
2003-08-08,0.710704,27.3,20.6,24.0,23.950000000000003,24.0,3.927702463451799,15.783272763067124,0.397394,20.8425,-156.3471,Cabaero Farms,0.59761
2003-08-09,0.87999,27.3,21.0,24.2,24.15,24.2,3.8221330729311744,15.763708755867912,0.393427,20.8425,-156.3471,Cabaero Farms,0.615824
2003-08-10,0.855891,27.4,20.2,23.8,23.799999999999997,23.8,4.041925805636925,15.743486729053037,0.397805,20.8425,-156.3471,Cabaero Farms,0.6192949999999999
2003-08-11,0.0294261,27.2,20.4,23.8,23.799999999999997,23.8,3.922833165599237,15.722594560534665,0.392722,20.8425,-156.3471,Cabaero Farms,0.622617
2003-08-12,0.172151,27.8,20.8,24.3,24.3,24.3,4.022414583748262,15.701020431385333,,20.8425,-156.3471,Cabaero Farms,0.599309
2003-08-13,0.0453143,27.5,21.2,24.4,24.35,24.4,3.8196368628769624,15.678752853145193,0.396909,20.8425,-156.3471,Cabaero Farms,0.670053
2003-08-14,0.887825,27.6,21.3,24.4,24.450000000000003,24.4,3.81404041633177,15.65578069495636,0.396909,20.8425,-156.3471,Cabaero Farms,0.660632
2003-08-15,0.640704,27.5,21.1,24.3,24.3,24.3,3.829279394751142,15.63209321047794,0.396909,20.8425,-156.3471,Cabaero Farms,0.582488
2003-08-16,0.544418,27.6,21.3,24.4,24.450000000000003,24.4,3.8023222048894345,15.607680064534941,0.396909,20.8425,-156.3471,Cabaero Farms,0.660479
2003-08-17,0.366853,28.1,21.5,24.8,24.8,24.8,3.9223596487821015,15.582531359454112,0.396909,20.8425,-156.3471,Cabaero Farms,0.635082
2003-08-18,0.323039,27.4,21.3,24.3,24.35,24.3,3.720408138839088,15.55663766103939,0.401907,20.8425,-156.3471,Cabaero Farms,0.618573
2003-08-19,1.67889,27.3,21.4,24.3,24.35,24.3,3.6526420494156904,15.529990024140016,0.401907,20.8425,-156.3471,Cabaero Farms,0.628877
2003-08-20,0.0428101,27.4,21.6,24.5,24.5,24.5,3.6323373953274767,15.502580017764128,0.3947,20.8425,-156.3471,Cabaero Farms,0.704704
2003-08-21,0.032162,27.9,21.6,24.8,24.75,24.8,3.8055858326192475,15.474399749691008,0.39456,20.8425,-156.3471,Cabaero Farms,0.616368
2003-08-22,0.00690386,27.7,21.0,24.4,24.35,24.4,3.880413673148711,15.445441890535637,0.401434,20.8425,-156.3471,Cabaero Farms,0.64777
2003-08-23,0.0254814,26.8,20.9,23.8,23.85,23.8,3.58269975479381,15.415699697219331,0.415564,20.8425,-156.3471,Cabaero Farms,0.666535
2003-08-24,0.00670731,27.3,20.2,23.8,23.75,23.8,3.92240610976899,15.385167035801242,0.415564,20.8425,-156.3471,Cabaero Farms,0.612629
2003-08-25,0.0,27.6,20.0,23.8,23.8,23.8,4.049905860422465,15.353838403625884,0.415564,20.8425,-156.3471,Cabaero Farms,0.615965
2003-08-26,0.0136148,27.5,19.9,23.7,23.7,23.7,4.031716046187951,15.321708950742781,0.415564,20.8425,-156.3471,Cabaero Farms,0.597608
2003-08-27,0.0167073,26.9,19.9,23.4,23.4,23.4,3.833069971201395,15.288774500555391,0.415564,20.8425,-156.3471,Cabaero Farms,0.645672
2003-08-28,0.00137509,27.3,19.7,23.5,23.5,23.5,3.9948253263480664,15.255031569657326,0.413718,20.8425,-156.3471,Cabaero Farms,0.608144
2003-08-29,0.0,27.3,19.6,23.4,23.450000000000003,23.4,4.002199089544314,15.220477386815242,0.409754,20.8425,-156.3471,Cabaero Farms,0.689785
2003-08-30,0.0176984,27.4,20.2,23.8,23.799999999999997,23.8,3.8985701622040874,15.185109911058946,0.412472,20.8425,-156.3471,Cabaero Farms,0.663872
2003-08-31,0.0904373,27.6,21.0,24.3,24.3,24.3,3.768459018741862,15.148927848840794,0.404852,20.8425,-156.3471,Cabaero Farms,0.658732
2003-09-01,8.64711,27.5,21.6,24.6,24.55,24.6,3.5796424606761943,15.111930670227823,0.404852,20.8425,-156.3471,Cabaero Farms,0.7296469999999999
2003-09-02,4.73326,27.6,20.9,24.2,24.25,24.2,3.76917634052248,15.074118624091899,0.404852,20.8425,-156.3471,Cabaero Farms,0.587675
2003-09-03,0.0289364,27.4,20.3,23.8,23.85,23.8,3.8332576108946124,15.035492752264599,0.398722,20.8425,-156.3471,Cabaero Farms,0.580539
2003-09-04,0.0286967,27.6,20.3,24.0,23.950000000000003,24.0,3.8953148777358058,14.99605490262569,0.398722,20.8425,-156.3471,Cabaero Farms,0.592192
2003-09-05,0.0154883,27.4,20.4,23.9,23.9,23.9,3.795096160832758,14.955807741095763,0.399317,20.8425,-156.3471,Cabaero Farms,0.5868249999999999
2003-09-06,0.00807915,27.5,20.2,23.8,23.85,23.8,3.8556598542656157,14.914754762505579,0.400147,20.8425,-156.3471,Cabaero Farms,0.622162
2003-09-07,0.181548,27.1,21.0,24.0,24.05,24.0,3.5315446539578526,14.872900300317035,0.385891,20.8425,-156.3471,Cabaero Farms,0.63207
2003-09-08,0.000729437,27.4,20.3,23.8,23.85,23.8,3.7809314160058927,14.830249535172461,0.375817,20.8425,-156.3471,Cabaero Farms,0.576507
2003-09-09,0.0595359,27.6,20.0,23.8,23.8,23.8,3.900339500516746,14.786808502251485,0.375817,20.8425,-156.3471,Cabaero Farms,0.618594
2003-09-10,0.0,27.3,19.6,23.4,23.450000000000003,23.4,3.876537847841993,14.742584097416918,0.375817,20.8425,-156.3471,Cabaero Farms,0.6442669999999999
2003-09-11,0.0,27.5,20.1,23.8,23.8,23.8,3.825453963289357,14.697584082133382,0.375817,20.8425,-156.3471,Cabaero Farms,0.6533289999999999
2003-09-12,0.0,27.2,19.9,23.6,23.549999999999997,23.6,3.769476980546485,14.651817087145034,0.381399,20.8425,-156.3471,Cabaero Farms,0.685258
2003-09-13,0.0185949,27.5,20.1,23.8,23.8,23.8,3.801432548808655,14.605292614901003,0.381399,20.8425,-156.3471,Cabaero Farms,0.665844
2003-09-14,0.023731,27.4,20.0,23.7,23.7,23.7,3.780020327613698,14.558021040719835,0.391569,20.8425,-156.3471,Cabaero Farms,0.685705
2003-09-15,0.0580996,27.4,20.1,23.8,23.75,23.8,3.7510289550268583,14.510013612686562,0.403319,20.8425,-156.3471,Cabaero Farms,0.653466
2003-09-16,0.0,27.1,20.3,23.7,23.700000000000003,23.7,3.5994587235423663,14.461282450278897,0.420001,20.8425,-156.3471,Cabaero Farms,0.672779
2003-09-17,0.0,27.4,19.9,23.6,23.65,23.6,3.7581858851132735,14.411840541721334,0.420001,20.8425,-156.3471,Cabaero Farms,0.633769
2003-09-18,0.00424174,27.3,20.5,23.9,23.9,23.9,3.591900109964738,14.361701740068677,0.420001,20.8425,-156.3471,Cabaero Farms,0.666396
2003-09-19,0.0,27.2,20.0,23.6,23.6,23.6,3.656459676961911,14.31088075802309,0.420001,20.8425,-156.3471,Cabaero Farms,0.634417
2003-09-20,0.080386,27.0,19.5,23.2,23.25,23.2,3.682505193651692,14.259393161491424,0.384123,20.8425,-156.3471,Cabaero Farms,0.6531399999999999
2003-09-21,0.193744,27.1,19.5,23.3,23.3,23.3,3.7024281612416337,14.207255361891916,0.400169,20.8425,-156.3471,Cabaero Farms,0.686435
2003-09-22,0.00276778,27.6,20.0,23.8,23.8,23.8,3.7335504422471844,14.154484607222317,0.374966,20.8425,-156.3471,Cabaero Farms,0.69356
2003-09-23,0.0,27.2,20.3,23.8,23.75,23.8,3.544040472340994,14.101098971903525,0.389081,20.8425,-156.3471,Cabaero Farms,0.719358
2003-09-24,0.0,27.8,20.4,24.1,24.1,24.1,3.6825184317539343,14.047117345415845,0.40801,20.8425,-156.3471,Cabaero Farms,0.701009
2003-09-25,0.00535526,28.1,20.1,24.1,24.1,24.1,3.8140291881185098,13.992559419746913,0.40801,20.8425,-156.3471,Cabaero Farms,0.6865829999999999
2003-09-26,0.0,28.0,19.9,24.0,23.95,24.0,3.8135532490498654,13.937445675673127,0.40801,20.8425,-156.3471,Cabaero Farms,0.704104
2003-09-27,0.0,28.1,20.4,24.2,24.25,24.2,3.7210729969171674,13.8817973678986,0.40801,20.8425,-156.3471,Cabaero Farms,0.645457
2003-09-28,0.0,27.9,19.5,23.7,23.7,23.7,3.8247293664362587,13.82563650907787,0.39755,20.8425,-156.3471,Cabaero Farms,0.64615
2003-09-29,0.0,28.3,19.5,23.9,23.9,23.9,3.9174835435667097,13.76898585275096,0.395604,20.8425,-156.3471,Cabaero Farms,0.607824
2003-09-30,0.0,28.4,19.4,23.9,23.9,23.9,3.945316031467437,13.711868875221342,0.390249,20.8425,-156.3471,Cabaero Farms,0.611661
2003-10-01,0.0,28.0,20.6,24.3,24.3,24.3,3.5966281789875496,13.654309756409539,,20.8425,-156.3471,Cabaero Farms,0.640522
2003-10-02,0.0615226,28.4,20.8,24.6,24.6,24.6,3.6552938267477213,13.596333359717041,0.346606,20.8425,-156.3471,Cabaero Farms,0.689863
2003-10-03,0.0,27.5,20.3,23.9,23.9,23.9,3.484043212763395,13.537965210936838,0.345231,20.8425,-156.3471,Cabaero Farms,0.750929
2003-10-04,0.0,28.5,20.2,24.4,24.35,24.4,3.7691590544867055,13.47923147624901,0.345231,20.8425,-156.3471,Cabaero Farms,0.6645730000000001
2003-10-05,0.0129872,27.7,19.8,23.8,23.75,23.8,3.6090456189053386,13.420158939341162,0.358875,20.8425,-156.3471,Cabaero Farms,0.619529
2003-10-06,0.0725718,28.0,20.8,24.4,24.4,24.4,3.47967100924652,13.360774977695097,0.380452,20.8425,-156.3471,Cabaero Farms,0.626678
2003-10-07,0.0116162,27.2,21.0,24.1,24.1,24.1,3.191725316661596,13.301107538082611,0.358887,20.8425,-156.3471,Cabaero Farms,0.6858799999999999
2003-10-08,0.0706642,27.5,20.9,24.2,24.2,24.2,3.2860634978269125,13.241185111314557,0.372424,20.8425,-156.3471,Cabaero Farms,0.711519
2003-10-09,0.0697036,26.6,21.3,24.0,23.950000000000003,24.0,2.9173707345609223,13.181036706288443,0.374975,20.8425,-156.3471,Cabaero Farms,0.676133
2003-10-10,0.00357742,27.0,21.0,24.0,24.0,24.0,3.0898434638062553,13.120691823380955,0.371372,20.8425,-156.3471,Cabaero Farms,0.686803
2003-10-11,0.0144041,26.5,20.8,23.6,23.65,23.6,2.9690313392397574,13.060180427232714,0.371372,20.8425,-156.3471,Cabaero Farms,0.759834
2003-10-12,0.0239917,27.7,20.5,24.1,24.1,24.1,3.361521205993601,12.999532918973339,0.367344,20.8425,-156.3471,Cabaero Farms,0.690534
2003-10-13,0.0562864,26.9,21.0,24.0,23.95,24.0,3.021505963817645,12.93878010793548,0.364583,20.8425,-156.3471,Cabaero Farms,0.6649039999999999
2003-10-14,0.420536,27.3,20.5,23.9,23.9,23.9,3.2208106177801867,12.877953182907271,0.364583,20.8425,-156.3471,Cabaero Farms,0.607706
2003-10-15,0.638107,26.4,20.1,23.2,23.25,23.2,3.033689911365324,12.81708368297263,0.364583,20.8425,-156.3471,Cabaero Farms,0.690268
2003-10-16,2.76403,26.9,19.7,23.3,23.299999999999997,23.3,3.2356187538913703,12.756203467989467,0.369684,20.8425,-156.3471,Cabaero Farms,0.599963
2003-10-17,1.21027,26.7,19.9,23.3,23.299999999999997,23.3,3.1294542798665104,12.695344688755812,0.376479,20.8425,-156.3471,Cabaero Farms,0.694663
2003-10-18,0.0,27.2,19.8,23.5,23.5,23.5,3.264774381367278,12.634539756913826,0.376479,20.8425,-156.3471,Cabaero Farms,0.6313409999999999
2003-10-19,0.0,27.1,19.2,23.2,23.15,23.2,3.3326716164437604,12.573821314641615,0.379472,20.8425,-156.3471,Cabaero Farms,0.630316
2003-10-20,0.0,27.3,19.7,23.5,23.5,23.5,3.2768294675257517,12.51322220418238,0.379472,20.8425,-156.3471,Cabaero Farms,0.638219
2003-10-21,0.0,27.1,18.6,22.8,22.85,22.8,3.3902325472979156,12.452775437260144,0.382032,20.8425,-156.3471,Cabaero Farms,0.689468
2003-10-22,0.00962361,27.3,19.3,23.3,23.3,23.3,3.3134015827082677,12.39251416443063,0.382032,20.8425,-156.3471,Cabaero Farms,0.674278
2003-10-23,0.000673927,27.9,19.4,23.6,23.65,23.6,3.4236374282779742,12.332471644415252,0.382032,20.8425,-156.3471,Cabaero Farms,0.68414
2003-10-24,0.0,28.3,20.3,24.3,24.3,24.3,3.361200185085908,12.272681213465475,0.379346,20.8425,-156.3471,Cabaero Farms,0.6973959999999999
2003-10-25,0.0,27.7,20.8,24.2,24.25,24.2,3.0990622256134426,12.213176254803711,0.380033,20.8425,-156.3471,Cabaero Farms,0.703353
2003-10-26,0.0,27.9,20.6,24.2,24.25,24.2,3.1721771843588358,12.153990168186038,0.385033,20.8425,-156.3471,Cabaero Farms,0.673043
2003-10-27,0.0,27.3,20.5,23.9,23.9,23.9,3.025031028541117,12.095156339630837,0.388625,20.8425,-156.3471,Cabaero Farms,0.696379
2003-10-28,0.0152779,26.8,19.8,23.3,23.3,23.3,3.0104152612743826,12.036708111356258,0.389876,20.8425,-156.3471,Cabaero Farms,0.695805
2003-10-29,0.00137558,27.7,20.1,23.9,23.9,23.9,3.1672300200786063,11.97867875196791,0.384644,20.8425,-156.3471,Cabaero Farms,0.63137
2003-10-30,0.049962,27.3,19.8,23.6,23.55,23.6,3.108674078652226,11.921101426937007,0.390116,20.8425,-156.3471,Cabaero Farms,0.6779259999999999
2003-10-31,0.0587358,27.4,20.7,24.0,24.049999999999997,24.0,2.9523850180259124,11.86400916940731,0.383289,20.8425,-156.3471,Cabaero Farms,0.7026220000000001
2003-11-01,0.0,27.4,20.5,24.0,23.95,24.0,2.9818392093845736,11.807434851368011,0.382825,20.8425,-156.3471,Cabaero Farms,0.6864979999999999
2003-11-02,0.0,26.9,20.0,23.4,23.45,23.4,2.925092598548759,11.751411155227549,0.385767,20.8425,-156.3471,Cabaero Farms,0.63208
2003-11-03,0.0,26.6,19.6,23.1,23.1,23.1,2.910961288201853,11.695970545821988,0.390681,20.8425,-156.3471,Cabaero Farms,0.65404
2003-11-04,0.0,26.6,19.8,23.2,23.200000000000003,23.2,2.8626078435581173,11.641145242889431,0.3845,20.8425,-156.3471,Cabaero Farms,0.62949
2003-11-05,0.0,26.5,20.1,23.3,23.3,23.3,2.7709546764955584,11.586967194040257,0.3845,20.8425,-156.3471,Cabaero Farms,0.679675
2003-11-06,0.0,26.6,19.8,23.2,23.200000000000003,23.2,2.8361295567990985,11.533468048250892,0.379831,20.8425,-156.3471,Cabaero Farms,0.672814
2003-11-07,0.0,26.4,19.6,23.0,23.0,23.0,2.8093770777452303,11.480679129906912,0.379831,20.8425,-156.3471,Cabaero Farms,0.695831
2003-11-08,0.0122261,26.7,19.3,23.0,23.0,23.0,2.9174141525667805,11.428631413419183,0.379831,20.8425,-156.3471,Cabaero Farms,0.619873
2003-11-09,0.0119714,26.1,20.1,23.1,23.1,23.1,2.621610075872421,11.377355498434719,0.395627,20.8425,-156.3471,Cabaero Farms,0.6473439999999999
2003-11-10,0.0189446,26.7,20.5,23.6,23.6,23.6,2.685557047190139,11.326881585661834,0.415432,20.8425,-156.3471,Cabaero Farms,0.6688970000000001
2003-11-11,0.0,25.9,20.1,23.0,23.0,23.0,2.548618304485731,11.277239453327088,0.385264,20.8425,-156.3471,Cabaero Farms,0.6582089999999999
2003-11-12,0.0637507,26.1,19.2,22.7,22.65,22.7,2.7474357196807926,11.22845843427939,0.385264,20.8425,-156.3471,Cabaero Farms,0.63776
2003-11-13,2.29675,25.1,18.9,22.0,22.0,22.0,2.548417604996497,11.18056739375464,0.3822,20.8425,-156.3471,Cabaero Farms,0.6624120000000001
2003-11-14,3.84962,25.3,19.1,22.2,22.200000000000003,22.2,2.550463307496016,11.133594707811943,0.410723,20.8425,-156.3471,Cabaero Farms,0.6862179999999999
2003-11-15,5.92758,24.9,19.0,22.0,21.95,22.0,2.4653195505780188,11.087568242450681,0.406433,20.8425,-156.3471,Cabaero Farms,0.6253759999999999
2003-11-16,2.00061,24.6,19.6,22.1,22.1,22.1,2.2659678559518173,11.042515333415524,0.420643,20.8425,-156.3471,Cabaero Farms,0.7361190000000001
2003-11-17,0.140724,25.9,19.5,22.7,22.7,22.7,2.5918199900587524,10.998462766694345,0.404826,20.8425,-156.3471,Cabaero Farms,0.6832779999999999
2003-11-18,0.298289,25.9,19.5,22.7,22.7,22.7,2.5816807853940835,10.955436759712384,0.398883,20.8425,-156.3471,Cabaero Farms,0.716193
2003-11-19,1.94119,24.7,17.8,21.2,21.25,21.2,2.5714587769837,10.913462943223651,0.397109,20.8425,-156.3471,Cabaero Farms,0.588498
2003-11-20,7.12093,24.1,16.7,20.4,20.4,20.4,2.5985981515288654,10.872566343899168,0.411627,20.8425,-156.3471,Cabaero Farms,0.596774
2003-11-21,2.47709,24.1,16.9,20.5,20.5,20.5,2.5605451338014573,10.832771367609553,0.411627,20.8425,-156.3471,Cabaero Farms,0.6221949999999999
2003-11-22,2.70992,24.4,17.1,20.8,20.75,20.8,2.589184984213936,10.794101783397828,0.411627,20.8425,-156.3471,Cabaero Farms,0.650073
2003-11-23,2.64568,24.7,17.7,21.2,21.2,21.2,2.5527936047479245,10.756580708136843,0.408084,20.8425,-156.3471,Cabaero Farms,0.7009780000000001
2003-11-24,0.0,24.7,17.8,21.2,21.25,21.2,2.525928863290312,10.720230591864006,0.412867,20.8425,-156.3471,Cabaero Farms,0.706348
2003-11-25,0.923485,24.8,18.7,21.8,21.75,21.8,2.4036179649402385,10.685073203784697,0.408084,20.8425,-156.3471,Cabaero Farms,0.7553610000000001
2003-11-26,10.7966,25.5,19.2,22.4,22.35,22.4,2.471837028185999,10.651129618934357,0.402078,20.8425,-156.3471,Cabaero Farms,0.684365
2003-11-27,5.68238,25.5,18.5,22.0,22.0,22.0,2.571697222946801,10.6184202054881,0.410836,20.8425,-156.3471,Cabaero Farms,0.705133
2003-11-28,0.535225,25.9,18.5,22.2,22.2,22.2,2.6495684800040107,10.586964612705508,0.410836,20.8425,-156.3471,Cabaero Farms,0.71271
2003-11-29,8.88663,25.2,20.1,22.7,22.65,22.7,2.220749079431902,10.556781759497351,0.41409,20.8425,-156.3471,Cabaero Farms,0.8379030000000001
2003-11-30,6.66769,24.9,20.2,22.6,22.549999999999997,22.6,2.120798763001399,10.527889823600116,0.41409,20.8425,-156.3471,Cabaero Farms,0.815684
2003-12-01,3.3931,23.5,19.3,21.4,21.4,21.4,1.9401732535127196,10.50030623134348,0.420866,20.8425,-156.3471,Cabaero Farms,0.907553
2003-12-02,41.4495,23.2,18.9,21.0,21.049999999999997,21.0,1.9382434929778938,10.47404764799526,,20.8425,-156.3471,Cabaero Farms,0.82917
2003-12-03,3.94271,23.4,19.0,21.2,21.2,21.2,1.9660697100473026,10.449129968667961,0.428554,20.8425,-156.3471,Cabaero Farms,0.83489
2003-12-04,1.13372,23.8,19.5,21.6,21.65,21.6,1.959106401997546,10.425568309770672,0.439933,20.8425,-156.3471,Cabaero Farms,0.849965
2003-12-05,3.90358,24.8,19.8,22.3,22.3,22.3,2.1455149629979924,10.403377000989822,0.452838,20.8425,-156.3471,Cabaero Farms,0.8519979999999999
2003-12-06,0.92574,25.3,20.1,22.7,22.700000000000003,22.7,2.205410212050918,10.382569577782467,0.450524,20.8425,-156.3471,Cabaero Farms,0.813609
2003-12-07,3.13439,25.7,19.6,22.7,22.65,22.7,2.3841848763815094,10.363158774365495,0.450524,20.8425,-156.3471,Cabaero Farms,0.756554
2003-12-08,8.71223,24.4,19.3,21.8,21.85,21.8,2.1278704117773706,10.345156517184737,0.463391,20.8425,-156.3471,Cabaero Farms,0.764719
2003-12-09,6.5459,24.4,19.5,22.0,21.95,22.0,2.09290401000621,10.328573918848058,0.460941,20.8425,-156.3471,Cabaero Farms,0.760078
2003-12-10,2.64463,24.7,20.0,22.4,22.35,22.4,2.067309859128688,10.3134212725071,0.464391,20.8425,-156.3471,Cabaero Farms,0.7707299999999999
2003-12-11,3.33456,25.1,18.8,22.0,21.950000000000003,22.0,2.3664977575733,10.299708046672844,0.476763,20.8425,-156.3471,Cabaero Farms,0.635398
2003-12-12,0.293315,25.2,17.8,21.5,21.5,21.5,2.5295524164516103,10.287442880451096,0.488955,20.8425,-156.3471,Cabaero Farms,0.6444110000000001
2003-12-13,3.35394,24.7,18.6,21.7,21.65,21.7,2.3059013356506144,10.276633579184457,0.490871,20.8425,-156.3471,Cabaero Farms,0.652325
2003-12-14,0.467854,24.5,18.9,21.7,21.7,21.7,2.2073675397576675,10.267287110488775,0.480546,20.8425,-156.3471,Cabaero Farms,0.633338
2003-12-15,0.00601717,24.5,18.1,21.3,21.3,21.3,2.334086514944068,10.2594096006726,0.510731,20.8425,-156.3471,Cabaero Farms,0.683091
2003-12-16,0.169574,24.7,16.6,20.7,20.65,20.7,2.5839392596150326,10.253006331529757,0.519321,20.8425,-156.3471,Cabaero Farms,0.648529
2003-12-17,8.67323,23.1,16.5,19.8,19.8,19.8,2.276828029903599,10.248081737496022,0.52791,20.8425,-156.3471,Cabaero Farms,0.62482
2003-12-18,2.83795,23.4,16.6,20.0,20.0,20.0,2.322580463677949,10.244639403162406,0.52791,20.8425,-156.3471,Cabaero Farms,0.594571
2003-12-19,0.043853,23.3,16.6,20.0,19.950000000000003,20.0,2.304998936652433,10.242682061138774,0.52791,20.8425,-156.3471,Cabaero Farms,0.640238
2003-12-20,0.020601,23.9,16.0,20.0,19.95,20.0,2.5028044877159896,10.242211590263077,0.52791,20.8425,-156.3471,Cabaero Farms,0.632783
2003-12-21,1.06505,23.9,17.0,20.4,20.45,20.4,2.364028058815457,10.243229014152766,0.52791,20.8425,-156.3471,Cabaero Farms,0.652262
2003-12-22,0.153495,24.1,17.2,20.7,20.65,20.7,2.3831765047924804,10.245734500096585,0.52791,20.8425,-156.3471,Cabaero Farms,0.7171550000000001
2003-12-23,0.00436653,24.4,17.7,21.0,21.049999999999997,21.0,2.367605151868428,10.249727358286478,0.52791,20.8425,-156.3471,Cabaero Farms,0.7382470000000001
2003-12-24,0.0,24.2,18.0,21.1,21.1,21.1,2.2846394540253896,10.25520604139066,0.52791,20.8425,-156.3471,Cabaero Farms,0.688755
2003-12-25,0.00126393,24.5,17.7,21.1,21.1,21.1,2.3942584009359966,10.26216814447077,0.545987,20.8425,-156.3471,Cabaero Farms,0.72148
2003-12-26,0.0,24.8,17.5,21.2,21.15,21.2,2.489144611884517,10.270610405247202,0.558323,20.8425,-156.3471,Cabaero Farms,0.7327379999999999
2003-12-27,0.652847,25.5,17.1,21.3,21.3,21.3,2.679536556777076,10.280528704718444,0.558323,20.8425,-156.3471,Cabaero Farms,0.6695650000000001
2003-12-28,8.75545,23.3,16.2,19.8,19.75,19.8,2.3715985466287934,10.291918068141628,0.554681,20.8425,-156.3471,Cabaero Farms,0.693575
2003-12-29,0.57967,24.3,17.0,20.6,20.65,20.6,2.4590021343462216,10.30477266638285,0.560588,20.8425,-156.3471,Cabaero Farms,0.687658
2003-12-30,0.303243,24.8,19.1,22.0,21.950000000000003,22.0,2.2552233536510276,10.319085817647341,0.560588,20.8425,-156.3471,Cabaero Farms,0.7748560000000001
2003-12-31,3.21156,23.9,19.4,21.6,21.65,21.6,1.9867100648208988,10.334849989600698,0.560588,20.8425,-156.3471,Cabaero Farms,0.8251040000000001
2004-01-01,3.88584,23.4,19.4,21.4,21.4,21.4,1.8666828825174697,10.352056801893687,0.566495,20.8425,-156.3471,Cabaero Farms,0.879936
2004-01-02,29.4758,22.6,19.0,20.8,20.8,20.8,1.7469253136895968,10.370697029104244,0.566495,20.8425,-156.3471,Cabaero Farms,0.918648
