Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),Ra (mm/day),ndvi_modis,Latitude,Longitude,Station,relative_humidity
2005-12-21,0.0,26.5,16.0,21.2,21.25,21.2,2.935017253492572,10.09772562788054,0.753274,21.4645,-158.1132,MA'O Organic Farms (original site),0.687731
2005-12-22,0.0149835,25.9,16.8,21.3,21.35,21.3,2.7400394325042483,10.100236041459283,0.753274,21.4645,-158.1132,MA'O Organic Farms (original site),0.724179
2005-12-23,0.00291435,25.7,16.8,21.2,21.25,21.2,2.7039064590293553,10.104253113707882,0.735736,21.4645,-158.1132,MA'O Organic Farms (original site),0.609921
2005-12-24,0.00055015,26.8,15.1,21.0,20.95,21.0,3.085986319722459,10.1097753219198,0.736748,21.4645,-158.1132,MA'O Organic Farms (original site),0.629753
2005-12-25,0.0304323,26.0,15.5,20.8,20.75,20.8,2.9104019136725814,10.11680029321384,0.736748,21.4645,-158.1132,MA'O Organic Farms (original site),0.626738
2005-12-26,8.55354e-05,27.4,16.5,22.0,21.95,22.0,3.0600823972756794,10.125324804705206,0.736748,21.4645,-158.1132,MA'O Organic Farms (original site),0.616838
2005-12-27,0.00229445,26.5,17.4,22.0,21.95,22.0,2.7987888260430704,10.135344784000239,0.746531,21.4645,-158.1132,MA'O Organic Farms (original site),0.665494
2005-12-28,0.00321069,27.1,17.7,22.4,22.4,22.4,2.876400022378967,10.146855310022438,0.762329,21.4645,-158.1132,MA'O Organic Farms (original site),0.634327
2005-12-29,0.00581974,27.4,17.2,22.3,22.299999999999997,22.3,2.992675421523363,10.159850614178787,0.749247,21.4645,-158.1132,MA'O Organic Farms (original site),0.6284879999999999
2005-12-30,0.00656385,27.3,16.8,22.0,22.05,22.0,3.0179436372697874,10.174324081876962,0.749247,21.4645,-158.1132,MA'O Organic Farms (original site),0.63833
2005-12-31,0.0385016,27.3,16.9,22.1,22.1,22.1,3.015803341874986,10.190268254405352,0.74528,21.4645,-158.1132,MA'O Organic Farms (original site),0.588533
2006-01-01,3.96426,25.2,18.6,21.9,21.9,21.9,2.3945126601032025,10.207674831189044,0.743387,21.4645,-158.1132,MA'O Organic Farms (original site),0.7445470000000001
2006-01-02,1.21044,25.7,18.5,22.1,22.1,22.1,2.5182304733118985,10.226534672436298,0.726773,21.4645,-158.1132,MA'O Organic Farms (original site),0.750051
2006-01-03,1.26597,26.9,18.0,22.4,22.45,22.4,2.82643338497594,10.246837802191006,0.726773,21.4645,-158.1132,MA'O Organic Farms (original site),0.684911
2006-01-04,0.111997,23.7,16.6,20.2,20.15,20.2,2.391391709499772,10.268573411807704,0.717387,21.4645,-158.1132,MA'O Organic Farms (original site),0.626293
2006-01-05,0.185231,23.2,16.1,19.7,19.65,19.7,2.365247850533571,10.291729863866689,0.717387,21.4645,-158.1132,MA'O Organic Farms (original site),0.624678
2006-01-06,0.139712,24.5,17.3,20.9,20.9,20.9,2.4639324032529593,10.31629469654728,0.717922,21.4645,-158.1132,MA'O Organic Farms (original site),0.657833
2006-01-07,0.051479,24.5,18.2,21.4,21.35,21.4,2.3404501951042334,10.34225462847842,0.717922,21.4645,-158.1132,MA'O Organic Farms (original site),0.614676
2006-01-08,0.0375462,24.2,18.5,21.4,21.35,21.4,2.2320974391072754,10.369595564085705,0.738084,21.4645,-158.1132,MA'O Organic Farms (original site),0.645617
2006-01-09,2.16145,24.4,17.9,21.2,21.15,21.2,2.377998481649404,10.398302599454873,0.746106,21.4645,-158.1132,MA'O Organic Farms (original site),0.719693
2006-01-10,0.338128,24.1,18.5,21.3,21.3,21.3,2.2192928974488466,10.428360028731625,0.727345,21.4645,-158.1132,MA'O Organic Farms (original site),0.720168
2006-01-11,0.105695,24.7,18.7,21.7,21.7,21.7,2.327672723787076,10.459751351078012,0.727345,21.4645,-158.1132,MA'O Organic Farms (original site),0.679088
2006-01-12,0.0952967,24.6,18.9,21.8,21.75,21.8,2.281590722064881,10.492459278205386,0.707247,21.4645,-158.1132,MA'O Organic Farms (original site),0.630365
2006-01-13,1.96416,24.5,18.7,21.6,21.6,21.6,2.2973154644075104,10.526465742503817,0.676259,21.4645,-158.1132,MA'O Organic Farms (original site),0.7155029999999999
2006-01-14,1.66629,25.9,18.3,22.1,22.1,22.1,2.672043288108034,10.561751905787522,0.676259,21.4645,-158.1132,MA'O Organic Farms (original site),0.66806
2006-01-15,0.0378227,27.1,17.3,22.2,22.200000000000003,22.2,3.052368751444892,10.598298168675369,0.632257,21.4645,-158.1132,MA'O Organic Farms (original site),0.59441
2006-01-16,0.259985,25.8,18.2,22.0,22.0,22.0,2.684104809073365,10.636084180624826,0.626022,21.4645,-158.1132,MA'O Organic Farms (original site),0.621126
2006-01-17,1.14085,25.9,18.9,22.4,22.4,22.4,2.611406059600218,10.675088850637023,0.626022,21.4645,-158.1132,MA'O Organic Farms (original site),0.6577660000000001
2006-01-18,0.0314448,26.0,18.5,22.2,22.25,22.2,2.6997428702390316,10.715290358649712,0.626022,21.4645,-158.1132,MA'O Organic Farms (original site),0.664555
2006-01-19,0.24581,25.9,18.4,22.2,22.15,22.2,2.710167603640184,10.756666167633687,0.626022,21.4645,-158.1132,MA'O Organic Farms (original site),0.633614
2006-01-20,5.41487,25.2,18.3,21.8,21.75,21.8,2.5836808817068584,10.799193036407273,0.693951,21.4645,-158.1132,MA'O Organic Farms (original site),0.639931
2006-01-21,0.168966,26.0,18.8,22.4,22.4,22.4,2.690069300511076,10.842847033182052,0.626022,21.4645,-158.1132,MA'O Organic Farms (original site),0.617702
2006-01-22,3.44641,26.0,17.8,21.9,21.9,21.9,2.84680400079589,10.88760354985156,0.611074,21.4645,-158.1132,MA'O Organic Farms (original site),0.6824410000000001
2006-01-23,2.85268,25.2,18.2,21.7,21.7,21.7,2.628032133137071,10.933437317033222,0.696158,21.4645,-158.1132,MA'O Organic Farms (original site),0.70782
2006-01-24,8.17269,23.7,18.5,21.1,21.1,21.1,2.2402382174948197,10.980322419872115,0.696158,21.4645,-158.1132,MA'O Organic Farms (original site),0.859007
2006-01-25,5.34952,24.3,19.4,21.8,21.85,21.8,2.2234479543236905,11.02823231461335,0.696158,21.4645,-158.1132,MA'O Organic Farms (original site),0.846352
2006-01-26,22.7766,23.2,19.4,21.3,21.299999999999997,21.3,1.9418873396725067,11.077139845948084,0.548488,21.4645,-158.1132,MA'O Organic Farms (original site),0.89685
2006-01-27,0.128615,24.5,19.5,22.0,22.0,22.0,2.2775854104164157,11.127017265136253,0.548488,21.4645,-158.1132,MA'O Organic Farms (original site),0.778625
2006-01-28,0.179212,25.0,18.7,21.8,21.85,21.8,2.555353806626341,11.177836248907006,0.544159,21.4645,-158.1132,MA'O Organic Farms (original site),0.679384
2006-01-29,0.0778853,25.8,17.7,21.8,21.75,21.8,2.910908656320818,11.229567919135897,0.500008,21.4645,-158.1132,MA'O Organic Farms (original site),0.667141
2006-01-30,0.0189589,27.1,17.3,22.2,22.200000000000003,22.2,3.249331342818291,11.282182863295606,0.573046,21.4645,-158.1132,MA'O Organic Farms (original site),0.601575
2006-01-31,0.0467556,26.8,16.9,21.8,21.85,21.8,3.2485315697885127,11.335651155674876,0.5736,21.4645,-158.1132,MA'O Organic Farms (original site),0.597362
2006-02-01,0.0983939,26.4,17.8,22.1,22.1,22.1,3.065289406845418,11.389942379358072,,21.4645,-158.1132,MA'O Organic Farms (original site),0.576506
2006-02-02,5.18574,26.2,16.4,21.3,21.299999999999997,21.3,3.222065772942112,11.44502564895548,,21.4645,-158.1132,MA'O Organic Farms (original site),0.639225
2006-02-03,0.138046,23.6,16.4,20.0,20.0,20.0,2.6829746216505708,11.500869634072261,0.581806,21.4645,-158.1132,MA'O Organic Farms (original site),0.630762
2006-02-04,0.445203,22.6,15.7,19.2,19.15,19.2,2.5835439266476237,11.557442583501512,0.608149,21.4645,-158.1132,MA'O Organic Farms (original site),0.6078399999999999
2006-02-05,0.0316712,23.9,16.8,20.3,20.35,20.3,2.7120047421204707,11.614712350124694,0.594977,21.4645,-158.1132,MA'O Organic Farms (original site),0.5947169999999999
2006-02-06,0.0128514,24.2,16.4,20.3,20.299999999999997,20.3,2.856731629405035,11.672646416500344,0.598034,21.4645,-158.1132,MA'O Organic Farms (original site),0.5829650000000001
2006-02-07,0.233409,25.4,15.4,20.4,20.4,20.4,3.259373116953583,11.731211921119614,0.608149,21.4645,-158.1132,MA'O Organic Farms (original site),0.545315
2006-02-08,3.93881,22.4,15.0,18.7,18.7,18.7,2.692552647994151,11.79037568530495,0.588397,21.4645,-158.1132,MA'O Organic Farms (original site),0.647715
2006-02-09,0.157644,21.3,15.8,18.6,18.55,18.6,2.326658990626487,11.850104240725955,0.588172,21.4645,-158.1132,MA'O Organic Farms (original site),0.6734789999999999
2006-02-10,0.0454973,22.7,15.4,19.0,19.05,19.0,2.723717831114454,11.910363857504203,0.58421,21.4645,-158.1132,MA'O Organic Farms (original site),0.61994
2006-02-11,0.0872485,24.5,15.3,19.9,19.9,19.9,3.148458004916,11.971120572876641,0.58421,21.4645,-158.1132,MA'O Organic Farms (original site),0.623325
2006-02-12,1.10379,23.1,14.4,18.8,18.75,18.8,2.9875738609829217,12.032340220385077,0.58421,21.4645,-158.1132,MA'O Organic Farms (original site),0.798177
2006-02-13,0.714698,22.4,16.4,19.4,19.4,19.4,2.5346380542683473,12.093988459557092,0.583725,21.4645,-158.1132,MA'O Organic Farms (original site),0.717513
2006-02-14,0.981825,21.1,16.0,18.6,18.55,18.6,2.2982967330346455,12.156030806041876,0.588172,21.4645,-158.1132,MA'O Organic Farms (original site),0.788266
2006-02-15,0.753046,23.8,16.3,20.0,20.05,20.0,2.9091476727386083,12.218432662162355,0.587951,21.4645,-158.1132,MA'O Organic Farms (original site),0.737835
2006-02-16,2.23632,24.8,16.9,20.8,20.85,20.8,3.0645594638676643,12.281159347843314,0.605362,21.4645,-158.1132,MA'O Organic Farms (original site),0.699709
2006-02-17,0.867563,25.7,15.9,20.8,20.8,20.8,3.43075960843176,12.344176131873294,0.58387,21.4645,-158.1132,MA'O Organic Farms (original site),0.712211
2006-02-18,0.27161,26.4,16.3,21.3,21.35,21.3,3.5460736650386515,12.407448263456551,0.559213,21.4645,-158.1132,MA'O Organic Farms (original site),0.652833
2006-02-19,4.2444,25.2,18.5,21.8,21.85,21.8,2.9400833864454787,12.470941004009605,0.556044,21.4645,-158.1132,MA'O Organic Farms (original site),0.729443
2006-02-20,1.88319,24.7,18.3,21.5,21.5,21.5,2.8662992760243537,12.534619659155624,0.552876,21.4645,-158.1132,MA'O Organic Farms (original site),0.804521
2006-02-21,5.35471,25.1,18.9,22.0,22.0,22.0,2.8715994147070525,12.59844961086851,0.552876,21.4645,-158.1132,MA'O Organic Farms (original site),0.776931
2006-02-22,6.63991,25.7,18.0,21.8,21.85,21.8,3.2002528124472964,12.662396349717145,0.538312,21.4645,-158.1132,MA'O Organic Farms (original site),0.732175
2006-02-23,1.03062,24.8,17.5,21.2,21.15,21.2,3.0843262697913048,12.726425507159547,0.538312,21.4645,-158.1132,MA'O Organic Farms (original site),0.764207
2006-02-24,0.291163,24.9,17.2,21.0,21.049999999999997,21.0,3.1673243842456444,12.790502887835254,0.525338,21.4645,-158.1132,MA'O Organic Farms (original site),0.7225149999999999
2006-02-25,0.0509915,24.3,16.9,20.6,20.6,20.6,3.0883982779506085,12.854594501803797,0.525338,21.4645,-158.1132,MA'O Organic Farms (original site),0.654469
2006-02-26,2.5127,23.4,17.6,20.5,20.5,20.5,2.7406797877631965,12.91866659667618,0.543428,21.4645,-158.1132,MA'O Organic Farms (original site),0.7559359999999999
2006-02-27,0.0,22.3,17.4,19.8,19.85,19.8,2.485296818821799,12.982685689585889,0.525866,21.4645,-158.1132,MA'O Organic Farms (original site),0.754954
2006-02-28,1.88609,23.0,18.0,20.5,20.5,20.5,2.5698606749561597,13.046618598945317,0.525866,21.4645,-158.1132,MA'O Organic Farms (original site),0.760667
2006-03-01,10.1423,23.7,18.2,21.0,20.95,21.0,2.7438345755856544,13.110432475933527,0.533784,21.4645,-158.1132,MA'O Organic Farms (original site),0.787692
2006-03-02,15.5758,24.7,18.7,21.7,21.7,21.7,2.9317122539811984,13.174094835660792,0.533784,21.4645,-158.1132,MA'O Organic Farms (original site),0.827522
2006-03-03,11.2246,24.7,19.0,21.8,21.85,21.8,2.8785172551173903,13.237573587955671,0.533784,21.4645,-158.1132,MA'O Organic Farms (original site),0.829546
2006-03-04,1.8143,23.3,18.0,20.6,20.65,20.6,2.704431393563567,13.300837067720328,0.533784,21.4645,-158.1132,MA'O Organic Farms (original site),0.768432
2006-03-05,0.389647,23.6,17.3,20.4,20.450000000000003,20.4,2.947088638015159,13.363854064800252,0.549384,21.4645,-158.1132,MA'O Organic Farms (original site),0.703121
2006-03-06,0.0,24.8,17.3,21.0,21.05,21.0,3.2813763621334493,13.426593853314891,0.570007,21.4645,-158.1132,MA'O Organic Farms (original site),0.6632250000000001
2006-03-07,0.409034,24.8,17.1,21.0,20.950000000000003,21.0,3.3403003808571503,13.489026220396463,0.572912,21.4645,-158.1132,MA'O Organic Farms (original site),0.716562
2006-03-08,3.05881,25.8,18.3,22.0,22.05,22.0,3.3971660777595267,13.551121494284772,0.570007,21.4645,-158.1132,MA'O Organic Farms (original site),0.731695
2006-03-09,50.2568,23.6,19.0,21.3,21.3,21.3,2.625624320855875,13.61285057172696,0.570007,21.4645,-158.1132,MA'O Organic Farms (original site),0.857534
2006-03-10,22.0469,23.5,19.2,21.4,21.35,21.4,2.5565222703768087,13.674184944632003,0.570007,21.4645,-158.1132,MA'O Organic Farms (original site),0.813275
2006-03-11,0.259261,24.4,19.1,21.8,21.75,21.8,2.8800012676688462,13.735096725931049,0.560939,21.4645,-158.1132,MA'O Organic Farms (original site),0.760035
2006-03-12,0.154522,22.9,18.7,20.8,20.799999999999997,20.8,2.510030961326154,13.79555867459603,0.566426,21.4645,-158.1132,MA'O Organic Farms (original site),0.799164
2006-03-13,8.37301,23.9,18.8,21.3,21.35,21.3,2.813929874098825,13.8555442197703,0.558317,21.4645,-158.1132,MA'O Organic Farms (original site),0.77955
2006-03-14,18.1477,24.2,18.7,21.4,21.45,21.4,2.94224827054956,13.91502748396677,0.56725,21.4645,-158.1132,MA'O Organic Farms (original site),0.792225
2006-03-15,15.4505,24.1,19.6,21.8,21.85,21.8,2.6999113146182254,13.973983305290831,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.855136
2006-03-16,3.08631,25.5,19.2,22.4,22.35,22.4,3.256534814683701,14.032387258646757,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.7693129999999999
2006-03-17,1.07428,25.5,19.6,22.6,22.55,22.6,3.180188390038193,14.090215675888802,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.7829
2006-03-18,8.80908,26.7,18.1,22.4,22.4,22.4,3.8360225311853107,14.147445664879841,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.713211
2006-03-19,35.2747,23.7,17.3,20.5,20.5,20.5,3.165402537380086,14.20405512742274,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.768604
2006-03-20,0.906442,26.6,16.6,21.6,21.6,21.6,4.0864320051364595,14.26002277603189,0.579575,21.4645,-158.1132,MA'O Organic Farms (original site),0.704744
2006-03-21,1.70027,25.6,18.4,22.0,22.0,22.0,3.516239627755312,14.315328149514661,0.56725,21.4645,-158.1132,MA'O Organic Farms (original site),0.756645
2006-03-22,31.0354,25.2,17.9,21.6,21.549999999999997,21.6,3.5183642088186584,14.369951627334988,0.440451,21.4645,-158.1132,MA'O Organic Farms (original site),0.766675
2006-03-23,32.5241,25.1,18.0,21.6,21.55,21.6,3.4828531668266485,14.42387444273384,0.311678,21.4645,-158.1132,MA'O Organic Farms (original site),0.771339
2006-03-24,1.66175,25.8,18.2,22.0,22.0,22.0,3.6534119028741285,14.477078694583813,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.7789
2006-03-25,8.35003,26.2,18.9,22.6,22.549999999999997,22.6,3.647730260956645,14.52954735795784,0.550598,21.4645,-158.1132,MA'O Organic Farms (original site),0.751969
2006-03-26,75.0553,23.1,18.7,20.9,20.9,20.9,2.7224525626788934,14.581264293394646,0.550598,21.4645,-158.1132,MA'O Organic Farms (original site),0.8509610000000001
2006-03-27,11.4766,25.8,18.1,22.0,21.950000000000003,22.0,3.7167754376677746,14.632214254846325,0.550598,21.4645,-158.1132,MA'O Organic Farms (original site),0.730844
2006-03-28,25.6198,23.4,18.5,21.0,20.95,21.0,2.9003749617514383,14.682382896296176,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.860796
2006-03-29,2.6134,24.3,18.8,21.6,21.55,21.6,3.13083328694931,14.731756777037813,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.8752589999999999
2006-03-30,41.1092,23.2,17.2,20.2,20.2,20.2,3.1642514918714415,14.7803233656092,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.746143
2006-03-31,22.7804,23.7,17.0,20.4,20.35,20.4,3.37219949004142,14.828071042378426,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.7939409999999999
2006-04-01,3.68707,25.5,18.0,21.8,21.75,21.8,3.710310965108388,14.874989100780466,,21.4645,-158.1132,MA'O Organic Farms (original site),0.7561
2006-04-02,1.11491,25.4,18.6,22.0,22.0,22.0,3.5617650386676982,14.921067747207372,0.451466,21.4645,-158.1132,MA'O Organic Farms (original site),0.780264
2006-04-03,0.154766,26.2,18.1,22.2,22.15,22.2,3.9187244632317397,14.96629809955683,0.451466,21.4645,-158.1132,MA'O Organic Farms (original site),0.728639
2006-04-04,0.246052,24.3,18.7,21.5,21.5,21.5,3.210809508822787,15.010672184447152,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.770242
2006-04-05,0.0260585,24.9,17.6,21.2,21.25,21.2,3.648472374643707,15.054182933109205,0.533374,21.4645,-158.1132,MA'O Organic Farms (original site),0.646062
2006-04-06,0.351019,23.9,17.7,20.8,20.799999999999997,20.8,3.3373102516689896,15.096824175968663,0.589278,21.4645,-158.1132,MA'O Organic Farms (original site),0.709809
2006-04-07,1.31608,23.3,17.7,20.5,20.5,20.5,3.1557752721669967,15.138590635934722,0.609211,21.4645,-158.1132,MA'O Organic Farms (original site),0.717243
2006-04-08,0.0122474,23.3,17.7,20.5,20.5,20.5,3.164298594080389,15.179477920413802,0.609211,21.4645,-158.1132,MA'O Organic Farms (original site),0.6631149999999999
2006-04-09,0.0254192,23.8,17.7,20.8,20.75,20.8,3.337182397324441,15.219482512069513,0.609211,21.4645,-158.1132,MA'O Organic Farms (original site),0.657748
2006-04-10,0.434665,23.0,18.5,20.8,20.75,20.8,2.8736649827485445,15.258601758352626,0.629144,21.4645,-158.1132,MA'O Organic Farms (original site),0.749954
2006-04-11,3.5911,23.3,17.5,20.4,20.4,20.4,3.236732029946542,15.29683385982702,0.629144,21.4645,-158.1132,MA'O Organic Farms (original site),0.755127
2006-04-12,2.73349,23.5,18.1,20.8,20.8,20.8,3.163534076012471,15.33417785732018,0.629144,21.4645,-158.1132,MA'O Organic Farms (original site),0.732651
2006-04-13,0.132062,23.8,18.4,21.1,21.1,21.1,3.195700627084996,15.370633617928771,0.614029,21.4645,-158.1132,MA'O Organic Farms (original site),0.675268
2006-04-14,0.389409,23.9,18.3,21.1,21.1,21.1,3.2618728927071796,15.406201819912189,0.63094,21.4645,-158.1132,MA'O Organic Farms (original site),0.6802800000000001
2006-04-15,0.72006,24.5,18.2,21.4,21.35,21.4,3.49426900806259,15.440883936508875,0.63094,21.4645,-158.1132,MA'O Organic Farms (original site),0.672954
2006-04-16,0.41988,24.7,18.6,21.7,21.65,21.7,3.4722548120401937,15.474682218712111,0.616163,21.4645,-158.1132,MA'O Organic Farms (original site),0.680527
2006-04-17,0.417671,24.4,18.5,21.4,21.45,21.4,3.396131438839859,15.507599677043977,0.616163,21.4645,-158.1132,MA'O Organic Farms (original site),0.671529
2006-04-18,1.27879,24.7,18.1,21.4,21.4,21.4,3.5993727635226636,15.539640062367663,0.650616,21.4645,-158.1132,MA'O Organic Farms (original site),0.7178140000000001
2006-04-19,2.33074,23.8,17.8,20.8,20.8,20.8,3.3861166178495288,15.570807845779996,0.627688,21.4645,-158.1132,MA'O Organic Farms (original site),0.7520600000000001
2006-04-20,0.698244,23.6,17.9,20.8,20.75,20.8,3.306800672899057,15.601108197627601,0.598268,21.4645,-158.1132,MA'O Organic Farms (original site),0.730861
2006-04-21,0.0916771,24.5,18.1,21.3,21.3,21.3,3.55605734772768,15.63054696569118,0.612978,21.4645,-158.1132,MA'O Organic Farms (original site),0.682659
2006-04-22,0.650673,24.4,17.7,21.0,21.049999999999997,21.0,3.6171341061931064,15.659130652583956,0.597956,21.4645,-158.1132,MA'O Organic Farms (original site),0.709654
2006-04-23,0.108742,24.5,17.6,21.0,21.05,21.0,3.677225851263907,15.686866392411027,0.58905,21.4645,-158.1132,MA'O Organic Farms (original site),0.706445
2006-04-24,0.203357,25.6,17.6,21.6,21.6,21.6,4.02762678477352,15.71376192673762,0.58905,21.4645,-158.1132,MA'O Organic Farms (original site),0.709862
2006-04-25,0.0464237,25.9,18.5,22.2,22.2,22.2,3.93915983125647,15.739825579914855,0.58905,21.4645,-158.1132,MA'O Organic Farms (original site),0.6778919999999999
2006-04-26,0.380094,26.6,18.5,22.6,22.55,22.6,4.169149899794267,15.765066233812412,0.58905,21.4645,-158.1132,MA'O Organic Farms (original site),0.640736
2006-04-27,0.336955,26.1,17.9,22.0,22.0,22.0,4.138910427054691,15.789493302007859,0.58905,21.4645,-158.1132,MA'O Organic Farms (original site),0.71328
2006-04-28,0.151017,26.6,18.4,22.5,22.5,22.5,4.197177001409485,15.813116703483105,0.584127,21.4645,-158.1132,MA'O Organic Farms (original site),0.6437539999999999
2006-04-29,1.27244,26.7,18.1,22.4,22.4,22.4,4.293852777670178,15.835946835878387,0.512702,21.4645,-158.1132,MA'O Organic Farms (original site),0.689136
2006-04-30,2.39761,24.1,17.2,20.7,20.65,20.7,3.688598413360151,15.857994548354474,0.494378,21.4645,-158.1132,MA'O Organic Farms (original site),0.801901
2006-05-01,0.0574833,24.7,15.5,20.1,20.1,20.1,4.19847453440272,15.879271114113925,0.494378,21.4645,-158.1132,MA'O Organic Farms (original site),0.630208
2006-05-02,0.0277312,24.9,14.8,19.8,19.85,19.8,4.369861847750449,15.899788202631742,0.494378,21.4645,-158.1132,MA'O Organic Farms (original site),0.669083
2006-05-03,0.753148,24.6,16.6,20.6,20.6,20.6,3.97681195221472,15.91955785164595,0.494378,21.4645,-158.1132,MA'O Organic Farms (original site),0.688102
2006-05-04,0.427928,26.0,17.6,21.8,21.8,21.8,4.207388644997081,15.938592438957954,0.478065,21.4645,-158.1132,MA'O Organic Farms (original site),0.690534
2006-05-05,12.7269,25.0,19.0,22.0,22.0,22.0,3.5779575472953233,15.956904654092115,0.493309,21.4645,-158.1132,MA'O Organic Farms (original site),0.7972060000000001
2006-05-06,1.6281,25.0,19.2,22.1,22.1,22.1,3.5305486899257077,15.974507469863427,0.493309,21.4645,-158.1132,MA'O Organic Farms (original site),0.723585
2006-05-07,2.11512,25.1,19.0,22.0,22.05,22.0,3.6154527946330735,15.991414113901442,0.493309,21.4645,-158.1132,MA'O Organic Farms (original site),0.726456
2006-05-08,0.96404,25.5,18.9,22.2,22.2,22.2,3.783441739365543,16.007638040177774,0.493309,21.4645,-158.1132,MA'O Organic Farms (original site),0.6670699999999999
2006-05-09,0.440162,25.8,18.6,22.2,22.200000000000003,22.2,3.955515919069545,16.023192900583442,0.502986,21.4645,-158.1132,MA'O Organic Farms (original site),0.7005939999999999
2006-05-10,0.223351,25.9,18.7,22.3,22.299999999999997,22.3,3.9690920518259856,16.03809251660165,0.509354,21.4645,-158.1132,MA'O Organic Farms (original site),0.659231
2006-05-11,1.58582,25.2,18.0,21.6,21.6,21.6,3.903273197682469,16.052350851120014,0.522425,21.4645,-158.1132,MA'O Organic Farms (original site),0.703629
2006-05-12,0.557227,25.4,18.1,21.8,21.75,21.8,3.9535908916773077,16.065981980425484,0.535307,21.4645,-158.1132,MA'O Organic Farms (original site),0.6766209999999999
2006-05-13,0.0468027,25.9,18.7,22.3,22.299999999999997,22.3,3.979215813781473,16.079000066423646,0.530275,21.4645,-158.1132,MA'O Organic Farms (original site),0.666567
2006-05-14,1.40348,24.7,18.3,21.5,21.5,21.5,3.67963486946172,16.091419329122953,0.551952,21.4645,-158.1132,MA'O Organic Farms (original site),0.6875910000000001
2006-05-15,0.0339413,24.8,17.1,21.0,20.950000000000003,21.0,3.9876640948909317,16.103254019422767,0.632886,21.4645,-158.1132,MA'O Organic Farms (original site),0.602949
2006-05-16,0.0163805,24.7,14.7,19.7,19.7,19.7,4.395177655769018,16.114518392243006,0.658619,21.4645,-158.1132,MA'O Organic Farms (original site),0.591801
2006-05-17,0.405561,23.3,16.4,19.8,19.85,19.8,3.663077057924407,16.12522668003123,0.675487,21.4645,-158.1132,MA'O Organic Farms (original site),0.762762
2006-05-18,0.0554383,24.1,17.4,20.8,20.75,20.8,3.707934822262728,16.135393066681882,0.658619,21.4645,-158.1132,MA'O Organic Farms (original site),0.7121120000000001
2006-05-19,0.402702,24.8,17.9,21.3,21.35,21.3,3.8138889183806906,16.14503166190046,0.658619,21.4645,-158.1132,MA'O Organic Farms (original site),0.6891769999999999
2006-05-20,1.01343,25.0,18.5,21.8,21.75,21.8,3.751146153276445,16.154156476043973,0.675487,21.4645,-158.1132,MA'O Organic Farms (original site),0.672816
2006-05-21,2.99245,24.3,18.1,21.2,21.200000000000003,21.2,3.609976600424684,16.16278139546733,0.647236,21.4645,-158.1132,MA'O Organic Farms (original site),0.693616
2006-05-22,0.191599,26.0,17.7,21.8,21.85,21.8,4.243232228486244,16.170920158403682,0.673588,21.4645,-158.1132,MA'O Organic Farms (original site),0.668267
2006-05-23,1.8365,26.1,17.5,21.8,21.8,21.8,4.3212840863415085,16.178586331405057,0.675071,21.4645,-158.1132,MA'O Organic Farms (original site),0.7130299999999999
2006-05-24,0.29295,26.6,17.1,21.8,21.85,21.8,4.543795887887341,16.185793286368014,0.659857,21.4645,-158.1132,MA'O Organic Farms (original site),0.705799
2006-05-25,0.011968,27.4,18.4,22.9,22.9,22.9,4.5473549898547265,16.192554178167313,0.659857,21.4645,-158.1132,MA'O Organic Farms (original site),0.6854330000000001
2006-05-26,0.0256727,27.8,18.5,23.2,23.15,23.2,4.658415335239997,16.198881922919163,0.659857,21.4645,-158.1132,MA'O Organic Farms (original site),0.6700440000000001
2006-05-27,0.217159,28.1,19.7,23.9,23.9,23.9,4.50450340236386,16.204789176893726,0.659857,21.4645,-158.1132,MA'O Organic Farms (original site),0.658058
2006-05-28,1.24895,26.7,20.1,23.4,23.4,23.4,3.9462787518295737,16.210288316095273,0.66,21.4645,-158.1132,MA'O Organic Farms (original site),0.698349
2006-05-29,0.0215634,27.7,20.0,23.8,23.85,23.8,4.305206285049183,16.21539141652669,0.66,21.4645,-158.1132,MA'O Organic Farms (original site),0.620868
2006-05-30,0.000338057,27.8,19.6,23.7,23.700000000000003,23.7,4.433397380734983,16.220110235153527,0.650735,21.4645,-158.1132,MA'O Organic Farms (original site),0.592595
2006-05-31,0.0,27.4,18.6,23.0,23.0,23.0,4.516473686172005,16.224456191581513,0.651692,21.4645,-158.1132,MA'O Organic Farms (original site),0.627692
2006-06-01,0.0,27.9,18.8,23.3,23.35,23.3,4.627720676640608,16.228440350459906,0.60211,21.4645,-158.1132,MA'O Organic Farms (original site),0.603624
